Smiles, InchIKey
C[C@]12CC[C@H]3[C@@H](C[C@@H]4O[C@@]45C[C@@H](O)CC[C@]35C)[C@@H]1CC[C@@H]2O, QNCNODDNQFHTAE-ZEMYGLBYSA-N
O=C(CN1N=C(CC2=CC=CC=C2)C2=CC=CC=C2C1=O)NC1=CC=CC(C(F)(F)F)=C1, SECBYWGLDGHJLN-UHFFFAOYSA-N
C1=CC(CN2CCNCCCNCCNCC2)=CC=C1CN1CCNCCCNCCNCC1, WCBHWWCRMPMBTH-UHFFFAOYSA-N
CC(C)C(=O)NC1=CC=C2N=C(C3=CC=CC(Cl)=C3Cl)OC2=C1, GDCWMJWWRYTXNY-UHFFFAOYSA-N
COC1=C(C2CCC2)C=CC(C2=NC=C(N)N=C2C#N)=C1F, RWDSZWNVYRUBLM-UHFFFAOYSA-N
C#CCCOC(=O)/C=C(C)/C=C/CC(C)CCCC(C)(C)OC, YCBVYRSRHHEJAL-MLNSLSNSSA-N
CCOC1=CC2=[N+]([O-])C(C)(C)[N+]([O-])=C2C=C1, XUSDPLZITNXIBP-UHFFFAOYSA-N
N=C1C2=C(SC=C2)N=C2N1CC/C2=C\C1=CC=CC=C1Br, FANFUDBBDAWKMK-LHWQALLBSA-N
COC1=CC=C2C(=C1)CC(C1=NC3=C(F)C=C(C4=CC=NC(N)=N4)C=C3N1)CO2, LGNRWEUQQPIDQM-UHFFFAOYSA-N
CSCCNC1=C(F)C(=O)C2=C(F)C(F)=C(F)C(F)=C2C1=O, NSCLZWBWQLOXFQ-UHFFFAOYSA-N
O=C(COC1=CC=CC=C1C(=O)NC1=CC=CC=C1)NC1=CC=C(C2=CC=CC=C2)C=C1, PVPJLZORNPIRDJ-UHFFFAOYSA-N
NC1=NC(N)=C2C=C(S(=O)(=O)NC3=CC=C(Cl)C(Cl)=C3)C=CC2=N1, HHWIWTYLCSYMPN-UHFFFAOYSA-N
CCCN1C(C2=CN=C(NC3=CC=C(C)N=C3)C(Cl)=C2)=NC2=CC=CC(Cl)=C12, RGKVPYQYBUAAEH-UHFFFAOYSA-N
CN(CC1=CC=CC2=CC=CC=C12)CN1N=C(C2=CC=NC=C2)OC1=O, VTRFEMUYHTXFEQ-UHFFFAOYSA-N
O=C(N[C@@H](CSCC1=CC=CC=C1)C(=O)NC1=CC=C(C2S/C(=N\C3=CC=CC(F)=C3)N(CC3=CC=CO3)C2=O)C=C1)OCC1=CC=CC=C1, QDFOYTHIYBSDPW-RGAOVNQFSA-N
CN1CC[C@]23CCCC[C@H]2[C@H]1CC1=CC=C(OC2=CC=CC=C2F)C=C31, YZQZXLROYFNFQE-QTGUNEKASA-N
O=C(CN1C(=O)/C(=C/C2=CC=CO2)SC1=S)NC1=CC=C(C(=O)O)C(O)=C1, PRGIOMDFWSHPTC-QPEQYQDCSA-N
